chrom,start,end,disruption
chr1,179148254,179176079,-2.8314631405554933
chr1,131334441,131336244,-4.485192183434337
chr1,122518615,122578795,-3.1627713342269357
chr1,98745234,98749976,-5.724404752251082
chr1,220248788,220312268,-2.6265571522667264
chr1,39138646,39203912,-2.478136156266971
chr1,233924639,234006840,-1.1465402143212964
chr1,185338385,185366711,-3.342584976295429
chr1,7696476,7731332,-2.0696280468645307
chr1,24860655,24887077,-2.4478713959684706
chr1,182230124,182232763,-5.022748249616573
chr1,87132570,87210429,-2.4984396037675314
chr1,219310045,219339251,-4.427335616541026
chr1,136382293,136482252,-5.0703560581531315
chr1,222681137,222693985,-3.261599630903226
chr1,36554436,36640395,-3.9770515538844013
chr1,180112160,180141847,-1.919434713074371
chr1,233329742,233330628,-5.710997562652551
chr1,121324413,121357608,-4.041342984151278
chr1,16744438,16776268,-2.848023109822434
chr1,169426163,169441404,-3.507689586792548
chr1,111499825,111561866,-2.219143117853935
chr1,33875148,33903012,-5.816838277876028
chr1,41154558,41183461,-2.9950746663310053
chr1,21503552,21572056,-1.7683367431799588
chr1,180095622,180138565,-1.4572454271210007
chr1,167352127,167393022,-1.7312915081804032
chr1,197548509,197570271,-3.668401808085301
chr1,114485909,114521773,-3.834463958677458
chr1,175696548,175723676,-3.608813647728467
chr1,172972164,173016662,-2.7438814112151153
chr1,225016565,225018685,-6.571671868880087
chr1,165901511,165909147,-4.643314777237033
chr1,33737508,33769811,-5.304814443116066
chr1,110305818,110393815,-1.7339336652646837
chr1,10619100,10701315,-1.4581332972608099
chr1,177299695,177361626,-5.353549411786328
chr1,227354621,227365211,-4.7937965501759106
chr1,166976900,167020971,-2.053005447512242
chr1,214878364,214963065,-3.570359038940951
chr1,26307086,26406995,-1.3759772497609248
chr1,218319632,218362398,-2.2972496608939514
chr1,208946621,208979125,-3.9768720447696597
chr1,191529112,191550747,-5.581403641693161
chr1,87899772,87943318,-3.5029726060485418
chr1,78392716,78487024,-2.266652385453859
chr1,5534246,5534405,-5.867286324497958
chr1,203392000,203457910,-1.250215438970415
chr1,45724511,45801185,-2.070471819717398
chr1,89387793,89388955,-4.639853634256683
chr1,21476232,21488140,-4.242057255724012
chr1,119506366,119557760,-3.474782028472177
chr1,79179935,79258051,-3.6780431012695356
chr1,164020991,164026926,-6.165768005139001
chr1,102254687,102271777,-5.296959221138945
chr1,159387953,159431193,-2.979401489890723
chr1,14463904,14487716,-4.064482386313846
chr1,230097611,230144398,-2.30066204183591
chr1,62088540,62134851,-1.4811737777156053
chr1,130086509,130114418,-4.936460385384436
chr1,22233775,22316705,-1.3797599624203758
chr1,28136624,28229684,-1.7339543416486047
chr1,73824369,73865398,-3.761801350535773
chr1,169350840,169418693,-2.560457472834535
chr1,16271323,16322045,-1.942928879623066
chr1,24342095,24411070,-1.3380065145898286
chr1,196443387,196464872,-4.004818926720643
chr1,80730400,80802297,-5.507774749624125
chr1,62032771,62101004,-1.3102115955043259
chr1,105957545,106025538,-5.096015861872333
chr1,183945511,183956194,-4.941512576011127
chr1,227454810,227511864,-2.439593672828933
chr1,68319107,68363562,-3.5037273591179248
chr1,147901109,147978440,-2.0388273309445792
chr1,202694523,202717021,-2.542704495242648
chr1,44399632,44426726,-2.8163696696998413
chr1,157400030,157469197,-2.239264588349303
chr1,228685526,228721179,-4.8597668701889685
chr1,154263175,154333497,-3.40368502504409
chr1,17513370,17534787,-2.695782345317635
chr1,38597341,38657186,-1.508391724336896
chr1,212514123,212597350,-2.6836718670374244
chr1,119388114,119453816,-3.114790321443066
chr1,128666073,128717479,-4.3088771303197495
chr1,96868431,96899129,-4.549411673451702
chr1,222426011,222439876,-3.216448319688942
chr1,43322607,43350571,-3.4238005442448882
chr1,198379268,198389179,-5.046767041131317
chr1,152751820,152843114,-2.5970350181944184
chr1,94699410,94732285,-1.972977735372709
chr1,104181256,104223974,-4.8712058712146895
chr1,28135773,28225835,-1.4241964111238947
chr1,118701702,118784685,-3.046065292708251
chr1,143705211,143746882,-2.45959793453411
chr1,225520781,225552614,-2.9630080479488217
chr1,166862715,166919554,-1.3071985693365118
chr1,158616595,158662965,-3.160381309921033
chr1,151677311,151714198,-2.6681239818415152
chr1,65929629,65950594,-3.20015235692057
chr1,196517107,196530146,-4.5859231539759895
chr1,20404737,20460162,-1.5686635055243312
chr1,2853754,2917475,-3.541775887385634
chr1,192793444,192852230,-1.7829620895869436
chr1,41813324,41824880,-4.572272027311909
chr1,124134544,124139492,-2.9205577346641594
chr1,80831403,80844569,-5.648802439975788
chr1,231557003,231611443,-2.773329603086021
chr1,89706088,89751530,-1.4618100802332639
chr1,211338246,211424547,-1.8174962404572081
chr1,183388334,183487528,-1.0739774435014977
chr1,205908813,205935073,-2.510631328811465
chr1,128811095,128905140,-5.116093000461762
chr1,64012166,64043685,-2.5647261974840814
chr1,230159961,230174199,-3.077467955426611
chr1,247525085,247556473,-4.479534514146706
chr1,24160351,24174504,-3.334421298353909
chr1,223062057,223068603,-4.312822212826472
chr1,98145761,98222043,-3.958688509863636
chr1,39099962,39199889,-2.252423555527816
chr1,208631446,208659439,-3.993134988799212
chr1,151718687,151726814,-4.195083799374099
chr1,70326638,70385739,-2.0568061461436318
chr1,95688768,95768215,-4.640392256602207
chr1,151944179,152027633,-1.5833392540712707
chr1,218534336,218610440,-5.5108266807837385
chr1,177961596,177962665,-4.3306672659862935
chr1,52708588,52735683,-3.080910008189517
chr1,71711495,71751633,-4.296243772167803
chr1,199109135,199155928,-4.228877145642949
chr1,223319073,223381623,-2.2483407964384208
chr1,173572558,173584440,-4.234883508486688
chr1,97350235,97414151,-4.310955745122056
chr1,17120145,17151886,-2.169324502651143
chr1,176897348,176964707,-2.2011788372256262
chr1,67246478,67336302,-1.2351813071558633
chr1,196119900,196172394,-2.289159415844296
chr1,228832374,228923411,-1.8385146652369808
chr1,55360798,55402701,-3.72838251205787
chr1,235751363,235754889,-4.539323515972344
chr1,74407644,74412823,-5.5258195636684535
chr1,239965754,240002453,-2.1373755078653733
chr1,178591022,178660412,-1.8357744332021733
chr1,212375713,212428615,-1.956294049133301
chr1,131489885,131502439,-4.020346456304949
chr1,102791329,102838181,-4.182927803511303
chr1,12511237,12570474,-1.9576118511521061
chr1,183884507,183917418,-2.2990927659857814
chr1,213353974,213449525,-4.3559079749188845
chr1,40587737,40654086,-2.0100338845086987
chr1,165171652,165244277,-1.6367888812101166
chr1,148744622,148787803,-1.9886096180481905
chr1,97116840,97158055,-4.846555830141909
chr1,68794984,68883174,-6.033068045517283
chr1,232530519,232604016,-2.0534892125926683
chr1,132724079,132755340,-4.385658664458645
chr1,133253038,133338249,-5.636278328398519
chr1,198438354,198508109,-2.7809559298783046
chr1,164737280,164743318,-5.245459318984584
chr1,4218354,4290247,-3.1834463287927006
chr1,194373875,194407532,-5.92019984227276
chr1,159777106,159810655,-2.047560332225493
chr1,171909503,171938037,-2.9347974246942754
chr1,100084117,100097196,-4.327145741266719
chr1,120356504,120372321,-3.702509577775506
chr1,171154194,171234189,-3.2201944129761517
chr1,90002051,90063789,-3.353221035811069
chr1,127491100,127505177,-4.207418738810606
chr1,53985296,54021774,-3.5692550905042877
chr1,56738252,56816488,-1.9104551323103105
chr1,153881617,153939945,-2.070409830533338
chr1,128011601,128069377,-5.2103371955599815
chr1,182002609,182093486,-1.8726377465398611
chr1,146393046,146423243,-2.968326280624543
chr1,224046669,224071474,-2.7192789257481493
chr1,95219216,95265419,-3.007103474184967
chr1,139068166,139127824,-5.08310016979018
chr1,136795799,136867762,-4.9511596657805725
chr1,198511025,198548775,-3.3033251350478112
chr1,242403138,242411295,-5.689040960718686
chr1,221186807,221268497,-1.71752120963098
chr1,228633244,228658738,-3.637783032642433
chr1,231681531,231687501,-4.651820151155468
chr1,36484817,36562757,-3.2803892869764546
chr1,2641568,2664099,-3.392351020380866
chr1,233434572,233497013,-3.113148602865318
chr1,161662458,161751660,-0.9280725082523593
chr1,23474409,23573121,-1.8474017044019604
chr1,84082492,84096525,-3.883354075226035
chr1,117287448,117338372,-2.77548059962434
chr1,154438868,154457034,-3.909533547542665
chr1,163466616,163553847,-3.685934356627069
chr1,31006371,31078785,-2.31026555299359
chr1,191817182,191887801,-5.7454798146322155
chr1,154937278,154950100,-3.54095521454184
chr1,192439515,192516013,-1.6977828822044658
chr1,172120310,172182090,-2.5927477388195337
chr1,239882278,239965238,-1.5695734239369885
chr1,2600782,2682854,-2.2595809074425848
chr1,109383983,109482964,-1.95783516580057
chr1,195667637,195766367,-2.874078692051267
chr1,2549091,2594787,-2.7030143408320977
chr1,174359062,174367379,-4.299926508173023
chr1,74927059,74998752,-3.2837661217943643
chr1,236584454,236659780,-2.500995084910551
chr1,243368790,243446107,-2.600053560819706
chr1,133121986,133203000,-4.1368371824249435
chr1,193908659,193967255,-5.658616307723711
chr1,216828119,216869667,-5.120997441019944
chr1,83513610,83518853,-5.156583546800994
chr1,94813232,94813679,-4.733365532737302
chr1,242193205,242220475,-4.442119090773561
chr1,216227264,216229549,-6.255897334485173
chr1,61995405,62093678,-1.0961911861261073
chr1,79488467,79526576,-3.70405781389186
chr1,245739091,245786746,-2.6070517530532658
chr1,129253057,129298281,-5.272179614642561
chr1,43682921,43733318,-2.141673927189453
chr1,164496541,164528061,-3.4453075996644444
chr1,21035540,21127970,-0.8633121301698656
chr1,231682342,231757773,-3.458142645212847
chr1,88596747,88624891,-2.5408875801502453
chr1,13410583,13412670,-4.710223083635523
chr1,66783291,66785525,-5.792699703793579
chr1,50673303,50731698,-2.20479219850953
chr1,140822697,140894085,-3.7651032782256575
chr1,172621618,172695854,-1.833186297795988
chr1,238873043,238956594,-4.018725292041091
chr1,109356925,109443432,-2.1967276983614314
chr1,23236828,23264418,-3.2046437550357787
chr1,243768202,243806034,-3.6142241402475013
chr1,61653909,61679386,-3.2242329457208054
chr1,96209274,96271253,-3.9719485990220846
chr1,161838859,161937854,-1.8064048030111428
chr1,176718776,176742641,-2.958965305352667
chr1,192028542,192066047,-2.523542140147738
chr1,60797504,60842926,-2.9309584100831105
chr1,191602097,191690487,-5.912144822447987
chr1,98058042,98152914,-4.005655293879959
chr1,219165828,219257068,-3.571038760584867
chr1,204835384,204891631,-2.508397494501136
chr1,229727261,229760374,-3.8113974390757734
chr1,223129785,223139888,-4.244563837912162
chr1,203312526,203400871,-1.1387377227803186
chr1,141177619,141228144,-4.795483315918531
chr1,69036488,69044309,-6.4618330563163
chr1,116525883,116556562,-4.218246378953555
chr1,129296524,129308289,-5.126553376107697
chr1,183609607,183620327,-3.891017182663171
chr1,91732252,91764347,-3.2030174072000874
chr1,236897959,236983893,-2.9847680157702574
chr1,216935029,216955429,-5.030788020765931
chr1,150781515,150819834,-2.2600656184428582
chr1,69686270,69715026,-4.134386836167409
chr1,103346159,103375418,-3.6581739181800894
chr1,80022280,80074403,-5.440868535101736
chr1,164967327,165064801,-1.7211455164941107
chr1,133451991,133465669,-4.407880463608135
chr1,126447157,126490686,-4.692191199177734
chr1,51750626,51824252,-2.241512868400913
chr1,233942261,234016926,-1.3184801163754905
chr1,222708930,222731834,-2.7507743150191604
chr1,172268968,172330123,-1.693758829372778
chr1,111803998,111853902,-4.262801874953292
chr1,63089045,63103729,-3.663814591623736
chr1,232639253,232737284,-4.009231339007853
chr1,3069043,3118516,-2.177733361031795
chr1,225040014,225070664,-3.562595046418279
chr1,14102114,14178361,-4.68169121019524
chr1,15048008,15113849,-1.3994729185412929
chr1,102522716,102594505,-4.425543028966452
chr1,240318489,240415065,-2.268482501162364
chr1,50015161,50055670,-2.1878756349112654
chr1,175720391,175788146,-2.768979220507741
chr1,9418314,9468648,-1.9032434472315514
chr1,192008323,192014850,-5.872295299170546
chr1,120175752,120197248,-3.8047145720582676
chr1,240572941,240577558,-4.393441013959202
chr1,162286411,162382018,-1.6096660108726708
chr1,61130930,61224079,-3.2801002254652496
chr1,9511201,9526492,-3.3041085991139956
chr1,57808750,57895428,-3.5293266150924656
chr1,203074256,203119753,-1.6668510870617863
chr1,2083726,2170967,-1.56874388399132
chr1,106133746,106144345,-6.418503898072945
chr1,52310041,52315474,-4.921735037716887
chr1,24895297,24960435,-1.4704840505798713
chr1,125000590,125054506,-3.2845456314763384
chr1,182716187,182730229,-3.9033732215957944
chr1,180037059,180096417,-1.2862649885394757
chr1,25252624,25318960,-2.8820666744381747
chr1,82513217,82549883,-3.3653536284511465
chr1,84643514,84648810,-4.463207298256237
chr1,218212747,218234277,-3.562736986327655
chr1,15575990,15590832,-3.8629416370630816
chr1,63482451,63514576,-3.159334845887185
chr1,117286230,117286255,-4.251731413370961
chr1,69651600,69696232,-3.864642023572975
chr1,164574458,164638704,-2.5839989982473175
chr1,97907966,97928846,-3.7995356928210966
chr1,26791722,26814578,-3.033697366824492
chr1,174347256,174372440,-3.1094273095099814
chr1,89064287,89158714,-2.058394144043795
chr1,184118358,184191073,-3.438116498582986
chr1,57062283,57143801,-5.212717290440443
chr1,201773819,201867568,-0.8528416006563558
chr1,30050392,30144823,-2.4222260038021335
chr1,18724137,18743198,-3.751159932591442
chr1,91763415,91822800,-2.117619105532582
chr1,73189632,73244876,-4.242205272423395
chr1,217363728,217437256,-2.9707299535427123
chr1,10673289,10729870,-1.9623000334189882
chr1,234199413,234291533,-2.0749894769190327
chr1,185308506,185341739,-2.508025285527749
chr1,71729613,71742462,-5.282116117607387
chr1,174737068,174813127,-1.0820527427250755
chr1,141699040,141769678,-5.257263737979605
chr1,209707191,209752830,-2.817372561013838
chr1,90563142,90585287,-3.4065256353770064
chr1,131091218,131149784,-4.924365583144238
chr1,133905374,133974787,-5.030093976152718
chr1,23452734,23467090,-3.615429203803848
chr1,98776900,98873026,-3.237084484599084
chr1,7948846,8000183,-1.3245718066485084
chr1,26977670,26995260,-2.603360843269428
chr1,65391041,65407882,-3.161461521237747
chr1,82090053,82122644,-6.135388955417958
chr1,211605804,211700468,-1.3671680334207847
chr1,80633014,80680262,-6.233731690698279
chr1,238122620,238187152,-3.759596609470207
chr1,19625923,19665956,-2.1498436091328665
chr1,20534351,20549392,-3.8186533392652438
chr1,95906266,96001029,-3.8763446500074785
chr1,164631161,164675066,-2.8498801075984996
chr1,162134767,162216477,-3.1616030945632305
chr1,94272492,94294999,-3.3074361681210984
chr1,219817419,219817612,-5.354641867773735
chr1,190999163,191087490,-5.5122777514240155
chr1,64752451,64816837,-2.2409304365486036
chr1,50165055,50214692,-1.4837401779870687
chr1,56522042,56564257,-2.229654856924355
chr1,161643550,161688562,-1.3791150611980234
chr1,198618382,198705391,-2.9050514513217487
chr1,82799572,82862750,-6.152350598150687
chr1,38304851,38365793,-3.4298674670519897
chr1,186243184,186284298,-2.659958551935742
chr1,72319168,72381509,-5.996406875945822
chr1,161814343,161847222,-2.8078841279000986
chr1,184960954,184974118,-3.5277494846278707
chr1,141074827,141136705,-4.972377676295506
chr1,95325449,95354464,-4.892620087989117
chr1,137004392,137095474,-5.248862887828766
chr1,25660008,25695138,-2.0001945059499464
chr1,237775450,237795574,-3.6464020796543486
chr1,112097940,112194735,-1.6619104507630302
chr1,175886774,175964580,-2.37011041917984
chr1,190879520,190890612,-6.589236131572604
chr1,191512757,191564041,-5.827510763920335
chr1,42659747,42750672,-1.5371785184383957
chr1,226157660,226219938,-2.071592857664411
chr1,185711910,185716451,-5.751271125658265
chr1,36404451,36487755,-1.6185414629061188
chr1,125771214,125844567,-4.109153401149116
chr1,170307832,170370406,-4.248790344848843
chr1,159454494,159502424,-2.7400407808308063
chr1,204571220,204614649,-2.493166202936918
chr1,205941992,205982379,-2.382169543671234
chr1,247225926,247304690,-2.4884323265687036
chr1,143702586,143759570,-2.3805300538879273
chr1,123705489,123762745,-3.179873846823584
chr1,233126288,233175069,-2.9131757099365525
chr1,56451961,56455064,-5.539574083803385
chr1,18317186,18324236,-4.80201391634182
chr1,31838481,31861501,-3.8629938834217077
chr1,175331703,175360325,-5.193465792758293
chr1,70065670,70079967,-3.6911945710770118
chr1,196712736,196789346,-3.5027378969725587
chr1,70387444,70450292,-1.9999715282646309
chr1,102419415,102460941,-4.891285430826415
chr1,187145356,187160721,-3.635139104331393
chr1,185665613,185763639,-1.9645296093418467
chr1,64411895,64496421,-2.256940971321143
chr1,113984986,114037065,-3.0140866572119402
chr1,153276387,153322482,-2.7106955661564625
